Movie_Name,Rating,Voting_Count,Duration,Genre
Twisters,6.5,0,2h 2m,Action
Gladiator II,6.5,0,2h 28m,Action
Sonic the Hedgehog 3,6.9,0,1h 50m,Action
Kraven the Hunter,5.5,0,2h 7m,Action
Deadpool & Wolverine,7.6,0,2h 8m,Action
Civil War,7.0,0,1h 49m,Action
Dune: Part Two,8.5,0,2h 46m,Action
The Ministry of Ungentlemanly Warfare,6.8,0,2h 2m,Action
Venom: The Last Dance,6.0,0,1h 50m,Action
The Beekeeper,6.3,0,1h 45m,Action
The Count of Monte-Cristo,7.6,0,2h 58m,Action
Freaky Tales,7.2,0,1h 47m,Action
Furiosa: A Mad Max Saga,7.5,0,2h 28m,Action
Transformers One,7.6,0,1h 44m,Action
Carry-On,6.5,0,1h 59m,Action
Borderlands,4.7,0,1h 41m,Action
Fight or Flight,6.4,0,1h 37m,Action
The Fall Guy,6.8,0,2h 6m,Action
The Crow,4.7,0,1h 51m,Action
Road House,6.2,0,2h 1m,Action
Rebel Ridge,6.8,0,2h 11m,Action
Pushpa: The Rule - Part 2,6.1,0,3h 21m,Action
Madame Web,4.0,0,1h 56m,Action
The Lord of the Rings: The War of the Rohirrim,6.3,0,2h 14m,Action
Elevation,5.6,0,1h 31m,Action
Absolution,5.2,0,1h 52m,Action
Bad Boys: Ride or Die,6.5,0,1h 55m,Action
Red One,6.3,0,2h 3m,Action
Solo Leveling: ReAwakening,8.7,0,2h 1m,Action
Love Lies Bleeding,6.6,0,1h 44m,Action
Argylle,5.6,0,2h 19m,Action
Damsel,6.1,0,1h 50m,Action
William Tell,5.7,0,2h 13m,Action
The Union,5.4,0,1h 47m,Action
Godzilla x Kong: The New Empire,6.0,0,1h 55m,Action
Kingdom of the Planet of the Apes,6.9,0,2h 25m,Action
Land of Bad,6.6,0,1h 53m,Action
Hellboy: The Crooked Man,4.5,0,1h 39m,Action
Kung Fu Panda 4,6.3,0,1h 34m,Action
Werewolves,4.4,0,1h 33m,Action
Homestead,5.3,0,1h 52m,Action
Survive,4.5,0,1h 30m,Action
Monkey Man,6.8,0,2h 1m,Action
Aftermath,5.1,0,1h 37m,Action
The Killer's Game,5.8,0,1h 44m,Action
The Instigators,6.2,0,1h 41m,Action
Beverly Hills Cop: Axel F,6.4,0,1h 58m,Action
Lift,5.5,0,1h 47m,Action
Gunner,3.2,0,1h 46m,Action
Classified,3.7,0,1h 45m,Action
Blitz,6.2,0,2h,Action
Uglies,4.7,0,1h 40m,Action
Maharaja,8.4,0,2h 21m,Action
The Killer,5.7,0,2h 6m,Action
Old Guy,5.2,0,1h 34m,Action
Drive-Away Dolls,5.4,0,1h 24m,Action
Attack on Titan the Movie: The Last Attack,9.2,0,2h 25m,Action
Thelma,7.0,0,1h 38m,Action
Atlas,5.6,0,1h 58m,Action
Azrael,5.4,0,1h 26m,Action
Descendants: The Rise of Red,4.7,0,1h 31m,Action
Arcadian,5.5,0,1h 32m,Action
Toofan,7.4,0,2h 25m,Action
Watchmen: Chapter I,7.0,0,1h 23m,Action
Marco,6.8,0,2h 25m,Action
Apocalypse Z: The Beginning of the End,6.1,0,1h 57m,Action
Dirty Angels,4.3,0,1h 44m,Action
Canary Black,5.3,0,1h 41m,Action
Cash Out,4.8,0,1h 32m,Action
Trigger Warning,4.6,0,1h 46m,Action
Under Paris,5.2,0,1h 44m,Action
Kalki 2898 AD,7.0,0,3h,Action
Armor,3.6,0,1h 29m,Action
Long Gone Heroes,5.2,0,1h 41m,Action
Trouble,6.2,0,1h 38m,Action
Rebel Moon - Part Two: The Scargiver,5.3,0,2h 2m,Action
Jackpot!,5.8,0,1h 46m,Action
11 Rebels,6.3,408000,2h 35m,Action
Twilight of the Warriors: Walled In,7.0,0,2h 6m,Action
Brothers,5.4,0,1h 29m,Action
Amaran,8.1,0,2h 47m,Action
The Shadow Strays,6.5,0,2h 24m,Action
Duchess,4.6,0,1h 54m,Action
The Silent Hour,6.1,0,1h 39m,Action
The Fix,4.6,0,1h 38m,Action
Red Right Hand,5.5,0,1h 51m,Action
Weekend in Taipei,5.7,0,1h 40m,Action
Hitpig,5.1,937000,1h 26m,Action
Alien: Rubicon,2.4,342000,1h 26m,Action
Watchmen: Chapter II,7.0,0,1h 30m,Action
Hounds of War,4.5,0,1h 35m,Action
Harbin,6.3,637000,1h 48m,Action
Fighter,6.2,0,2h 46m,Action
Uprising,6.6,0,2h 6m,Action
No Way Up,4.6,0,1h 30m,Action
Boneyard,4.1,0,1h 36m,Action
Role Play,5.5,0,1h 40m,Action
Hagen,6.1,0,2h 19m,Action
Cloud,6.3,0,2h 4m,Action
Damaged,4.7,0,1h 37m,Action
Bangkok Dog,4.8,195000,1h 25m,Action
Megamind vs. The Doom Syndicate,2.5,0,1h 23m,Action
Chief of Station,4.7,0,1h 37m,Action
Take Cover,5.1,0,1h 30m,Action
Relay,7.5,107000,1h 52m,Action
The Prosecutor,6.7,0,1h 57m,Action
Karma,7.9,0,2h 47m,Action
Baby John,5.2,0,2h 39m,Action
The Courier,6.0,0,1h 41m,Action
Viduthalai Part 2,7.9,0,2h 50m,Action
The Thundermans Return,5.0,0,1h 10m,Action
Hanu Man,7.7,0,2h 38m,Action
Revolver,5.4,865000,1h 54m,Action
Singham Again,4.7,0,2h 24m,Action
Justice League: Crisis on Infinite Earths - Part One,6.2,0,1h 33m,Action
Baby Invasion,4.5,452000,1h 20m,Action
My Spy: The Eternal City,5.7,0,1h 52m,Action
Pusaka,5.1,120000,1h 30m,Action
The Roundup: Punishment,6.6,0,1h 49m,Action
Sikandar Ka Muqaddar,6.0,0,2h 22m,Action
River of Blood,5.2,0,1h 26m,Action
Levels,5.0,0,1h 33m,Action
Darkness of Man,4.8,0,1h 49m,Action
The Quiet Ones,6.4,688000,1h 50m,Action
One More Shot,5.4,0,1h 43m,Action
Zero,6.1,65000,1h 28m,Action
"I, the Executioner",6.3,0,1h 58m,Action
Jigra,6.0,0,2h 33m,Action
Prey,3.7,0,1h 26m,Action
Devara Part 1,6.0,0,2h 56m,Action
Justice League: Crisis on Infinite Earths - Part Three,6.1,0,1h 34m,Action
Badland Hunters,5.9,0,1h 47m,Action
The Last of Us: Immunity,5.5,17000,1h 4m,Action
My Hero Academia: You're Next,7.0,0,1h 50m,Action
Aavesham,7.8,0,2h 35m,Action
London Calling,7.5,22000,1h 49m,Action
Sunray: Fallen Soldier,4.3,632000,1h 55m,Action
Code 8: Part II,5.7,0,1h 40m,Action
Raqa,5.6,211000,1h 47m,Action
Striking Rescue,5.7,414000,1h 46m,Action
Ultraman: Rising,6.9,0,1h 57m,Action
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,7.1,0,1h 44m,Action
The Price of Money: A Largo Winch Adventure,5.0,0,1h 40m,Action
Dominique,5.3,0,1h 40m,Action
The Clean Up Crew,4.1,0,1h 35m,Action
Utopia,3.6,362000,1h 31m,Action
Officer Black Belt,6.8,0,1h 48m,Action
Mafia Wars,3.4,241000,1h 34m,Action
Air Force One Down,4.4,0,1h 24m,Action
Death Whisperer 2,6.4,0,1h 50m,Action
Dan Da Dan: First Encounter,8.2,0,1h 23m,Action
Joe Baby,7.4,32000,1h 26m,Action
The Wages of Fear,4.6,0,1h 44m,Action
Night Call,6.8,0,1h 37m,Action
Pani,6.9,0,2h 23m,Action
KA,7.1,0,2h 31m,Action
Simarik,6.4,0,1h 51m,Action
Anaconda,4.9,636000,1h 24m,Action
Cesium Fallout,6.4,695000,2h 16m,Action
Dark Match,5.4,952000,1h 34m,Action
Latency,4.2,0,1h 34m,Action
Article 370,7.8,0,2h 38m,Action
The Family Star,5.4,0,2h 39m,Action
Life After Fighting,6.4,0,2h 6m,Action
Kill Em All 2,4.1,0,1h 28m,Action
One Fast Move,5.0,0,1h 48m,Action
40 Acres,6.8,134000,1h 53m,Action
Rogue Elements: A Ryan Drake Story,4.7,969000,44m,Action
Murder Company,3.7,0,1h 26m,Action
Elyas,6.1,0,1h 45m,Action
Justice League: Crisis on Infinite Earths - Part Two,5.5,0,1h 34m,Action
Bougainvillea,6.4,0,2h 18m,Action
200% Wolf,5.9,0,1h 38m,Action
Savi,6.1,0,2h 6m,Action
Handsome Guys,6.5,833000,1h 41m,Action
Lights Out,4.9,0,1h 30m,Action
Rifle Club,7.0,0,1h 53m,Action
Angels Fallen: Warriors of Peace,4.9,0,1h 43m,Action
The Greatest of All Time,5.7,0,3h 3m,Action
Alienoid: The Return to the Future,6.5,0,2h 2m,Action
Sixty Minutes,5.7,0,1h 28m,Action
City Hunter,6.3,0,1h 42m,Action
Vanvaas,6.6,0,2h 40m,Action
The Twisters,2.5,339000,1h 26m,Action
Panda Plan,5.1,0,1h 39m,Action
Escape,6.4,0,1h 34m,Action
Bloody Escape: Bats out of Hell,5.6,47000,1h 40m,Action
The Tiger's Apprentice,5.7,0,1h 24m,Action
Arena Wars,4.8,0,1h 36m,Action
Sorgavaasal,6.6,0,2h 18m,Action
Golden Kamuy,6.3,0,2h 7m,Action
Overlord: The Sacred Kingdom,6.9,972000,2h 15m,Action
Saripodhaa Sanivaaram,7.0,0,2h 46m,Action
Agent Recon,2.4,673000,1h 25m,Action
Heart of the Hunter,4.7,0,1h 45m,Action
Freedom,5.9,0,1h 50m,Action
Khadaan,7.1,0,2h 17m,Action
Agni,7.2,0,2h 2m,Action
Paradox Effect,6.0,0,1h 27m,Action
Operation Blood Hunt,3.5,488000,1h 33m,Action
Wynonna Earp: Vengeance,5.5,0,1h 36m,Action
Everybody Loves Jenifa,8.3,86000,2h 15m,Action
The Last Kumite,4.6,0,1h 45m,Action
Hijack 1971,6.8,0,1h 40m,Action
Bade Miyan Chote Miyan,3.8,0,2h 43m,Action
Die Hart 2: Die Harter,4.3,0,1h 32m,Action
Outlaw,5.2,931000,1h 22m,Action
Sheriff,6.9,0,2h 13m,Action
Kahar: Kapla High Council,6.9,463000,1h 42m,Action
Kanguva,4.5,0,2h 32m,Action
How to Rob a Bank,6.6,0,1h 28m,Action
Bad Boyz,3.4,672000,2h 30m,Action
Guntur Kaaram,5.4,0,2h 39m,Action
Yodha,5.7,0,2h 10m,Action
A.R.M,7.1,0,2h 30m,Action
Hellhound,4.3,507000,1h 43m,Action
Tales Beyond the Galaxy,4.7,181000,1h 16m,Action
Devil's Knight,5.2,886000,1h 30m,Action
72 Hours,4.1,287000,1h 27m,Action
Nice Girls,4.2,0,1h 32m,Action
A Legend,4.7,906000,2h 9m,Action
Black Heat,8.6,118000,1h 33m,Action
Bonnie,7.4,36000,2h,Action
Vettaiyan,7.0,0,2h 43m,Action
The Hangman,3.3,0,1h 32m,Action
Continental Split,3.6,546000,1h 28m,Action
Chandu Champion,7.8,0,2h 22m,Action
Mahadev Ka Gorakhpur,7.6,388000,2h 11m,Action
Fight Another Day,4.9,352000,1h 37m,Action
Wanted Man,4.8,0,1h 25m,Action
Ferry 2,5.6,0,1h 34m,Action
Ryan's World the Movie: Titan Universe Adventure,1.8,693000,1h 20m,Action
12 to Midnight,3.6,284000,1h 36m,Action
The Last Front,5.5,611000,1h 38m,Action
Bagheera,6.7,0,2h 38m,Action
The Lockdown,4.3,610000,1h 57m,Action
WWII: Operation Phoenix,6.3,75000,1h 46m,Action
Alien Country,4.4,364000,1h 36m,Action
Snow White and the Seven Samurai,3.2,295000,1h 28m,Action
War of the Worlds: Extinction,3.0,207000,1h 24m,Action
Raayan,6.5,0,2h 25m,Action
The Firefighters,5.7,194000,1h 46m,Action
Thangalaan,6.6,0,2h 36m,Action
Drive Back,4.8,307000,1h 34m,Action
Vedaa,6.0,0,2h 25m,Action
Cells at Work!,6.7,232000,1h 49m,Action
Rats!,6.5,123000,1h 25m,Action
Jacob Tyler,4.3,58000,2h 13m,Action
Dirty Money,5.6,134000,1h 40m,Action
"Love, Courage and the Battle of Bushy Run",5.0,182000,1h 53m,Action
Bionic,4.3,0,1h 50m,Action
Max,7.1,0,2h 12m,Action
The Ballad of Davy Crockett,4.6,248000,1h 36m,Action
Mura,7.3,0,2h 9m,Action
Auron Mein Kahan Dum Tha,6.5,0,2h 30m,Action
Shark Warning,3.4,269000,1h 34m,Action
Terminator: Skynet Rising,6.7,267000,1h 28m,Action
Citizen of a Kind,6.7,822000,1h 54m,Action
Escape from the 21st Century,6.5,883000,1h 38m,Action
Art of Eight Limbs,4.0,316000,1h 41m,Action
Kingdom 4: Return of the Great General,7.1,0,2h 25m,Action
Invasion,4.8,680000,1h 31m,Action
Get Fast,3.7,456000,1h 28m,Action
Eagle,5.9,0,2h 39m,Action
Mission: Cross,6.1,0,1h 45m,Action
Don't Mess with Grandma,6.0,154000,1h 21m,Action
GTMax,5.0,0,1h 40m,Action
Bhaiyya Ji,4.8,0,2h 30m,Action
School of Magical Animals 3,5.8,314000,1h 45m,Action
Naam,6.3,277000,2h 16m,Action
Virunnu,7.3,886000,2h 5m,Action
The Friendly,8.1,15000,1h 41m,Action
Yolo,6.9,0,2h 9m,Action
Operation Undead,4.6,404000,1h 50m,Action
Stuntman,6.9,168000,1h 54m,Action
5 Pounds of Pressure,6.7,16000,1h 51m,Action
Roadkill,3.7,682000,1h 30m,Action
The Bouncer,4.2,90000,1h 18m,Action
Conquer: Lahad Datu,6.6,514000,2h,Action
Cassino in Ischia,4.4,242000,1h 53m,Action
Martin,2.2,0,2h 27m,Action
Big City Greens the Movie: Spacecation,6.2,542000,1h 23m,Action
Pimpinero: Blood and Oil,5.6,551000,2h 1m,Action
Tillu Square,6.6,0,2h 17m,Action
The Last Ronin,4.9,575000,1h 55m,Action
Hunting with Tigers,5.6,535000,1h 49m,Action
Six jours,6.4,103000,1h 35m,Action
Snatched,4.9,209000,1h 41m,Action
Sons of Rizk 3,6.7,0,2h 5m,Action
Warrior Awang and Master Tok Gajah,4.6,476000,1h 58m,Action
Nothing Even Matters,5.5,77000,1h 30m,Action
Taken from Rio Bravo,3.0,315000,1h 20m,Action
Crakk: Jeetega... Toh Jiyegaa,4.7,0,2h 34m,Action
No Time to Spy: A Loud House Movie,6.4,449000,1h 21m,Action
American Underdog,8.7,24000,1h 29m,Action
Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,8.1,660000,2h 54m,Action
Ka Whawhai Tonu,7.3,179000,1h 55m,Action
Troubleshooters,6.5,417000,1h 50m,Action
I Heart Robots,4.6,0,1h 16m,Action
The Charisma Killers,6.3,656000,1h 41m,Action
Yudhra,5.0,0,2h 22m,Action
Orang Ikan,6.7,34000,1h 23m,Action
UI,6.8,0,2h 15m,Action
Je Jatt Vigarh Gya,5.6,825000,2h 12m,Action
Spiders on a Plane,5.1,372000,1h 18m,Action
The Moon Thieves,6.1,252000,1h 48m,Action
Deaner '89,5.9,419000,1h 30m,Action
Barroz: Guardian of Treasures,3.5,0,2h 35m,Action
Nu Huo 12 Xiao Shi,6.0,47000,1h 26m,Action
Non Negotiable,5.4,0,1h 27m,Action
Big Rage,3.6,166000,1h 55m,Action
Customs Frontline,5.5,489000,1h 55m,Action
Agents,3.4,933000,1h 22m,Action
Sasan,8.6,71000,2h 35m,Action
Razakar: The Silent Genocide of Hyderabad,7.4,0,2h 46m,Action
Tiger's Trigger,4.2,18000,1h 24m,Action
S.T.A.L.K.E.R.: Shadow of the Zone,5.1,468000,1h 12m,Action
Garudan,7.1,0,2h 13m,Action
Mongol,8.6,95000,2h 35m,Action
Ghost Killer,7.0,76000,1h 45m,Action
Checkmate,4.3,390000,1h 44m,Action
Rajakili,6.8,585000,2h 2m,Action
Crisis Negotiators,6.7,716000,2h,Action
Baby Assassins: Nice Days,7.3,304000,1h 43m,Action
Lady Scorpions,3.6,367000,1h 41m,Action
The Kingdom,7.9,89000,2h 13m,Action
Mirza: Part 1 - Joker,6.8,241000,2h 45m,Action
Love You to Debt,6.2,759000,2h 15m,Action
Mr. Bachchan,3.6,0,2h 30m,Action
The Experts,6.1,278000,2h 1m,Action
Black Creek,7.3,8000,1h 56m,Action
Go for Broke,5.7,272000,1h 55m,Action
Babu,7.4,184000,2h 22m,Action
Eye for an Eye 2,6.6,505000,1h 30m,Action
Crosspoint,6.7,42000,1h 40m,Action
Ayalaan,6.0,0,2h 35m,Action
Iron Fighter,3.6,63000,1h 20m,Action
The Day Everything Changed,7.9,79000,1h 37m,Action
Lal Salaam,4.5,0,2h 30m,Action
Midas,4.7,340000,1h 25m,Action
Mobile Suit Gundam SEED Freedom,6.6,952000,2h 4m,Action
Paradise,6.9,78000,1h 23m,Action
Rendel: Cycle of Revenge,3.6,245000,1h 39m,Action
(Pri)sons,5.0,273000,1h 40m,Action
Breaking and Re-entering,5.8,443000,1h 49m,Action
The Plot,4.8,382000,1h 40m,Action
Baki Hanma VS Kengan Ashura,5.7,0,1h 2m,Action
UmroAyyar - A New Beginning,6.9,675000,2h 15m,Action
Purushothamudu,5.2,0,2h,Action
Bidurbhai,9.2,380000,2h 28m,Action
Aserb: The Squadron,5.2,307000,2h,Action
Sikaar,8.3,677000,2h 30m,Action
6 Hours Away,3.9,244000,1h 33m,Action
Kizumonogatari: Koyomi Vamp,7.0,89000,2h 24m,Action
Harom Hara,6.6,0,2h 34m,Action
Gandhi 3,5.5,239000,2h 23m,Action
Yuva,5.8,837000,2h 33m,Action
Appudo Ippudo Eppudo,4.7,231000,2h,Action
Hit List,5.5,313000,2h 5m,Action
Road Wars: Max Fury,2.0,350000,1h 23m,Action
Ruslaan,3.3,0,2h,Action
Malayalee from India,5.6,0,2h 40m,Action
Fighting the Fire,8.5,0,1h 55m,Action
Bangkok Breaking: Heaven and Hell,5.8,667000,2h 26m,Action
Star Abyss,3.8,247000,1h 26m,Action
Siren,6.4,0,2h 34m,Action
Sabari,6.5,0,2h 9m,Action
They Call Her Death,6.8,28000,1h 32m,Action
Bachhala Malli,8.3,0,2h 20m,Action
Correr para Vivir,7.0,197000,1h 37m,Action
The Heist,6.9,0,2h,Action
Anunnakiler,2.5,451000,1h 16m,Action
First Nights at Freddy's,9.3,16000,1h 38m,Action
Hunt the Wicked,5.3,113000,1h 42m,Action
Malaikottai Vaaliban,6.0,0,2h 36m,Action
Bureau 749,4.1,529000,2h 3m,Action
Double Ismart,2.9,0,2h 36m,Action
Samandar,7.7,140000,2h 52m,Action
Operation Valentine,5.3,0,2h 13m,Action
The Traveller,5.2,208000,2h 14m,Action
Alangu,8.1,0,2h 11m,Action
The Actor,3.4,732000,2h 8m,Action
Drive,5.6,332000,1h 30m,Action
Kondal,5.4,772000,2h 27m,Action
Clownface 3,9.0,36000,1h 44m,Action
My Fathers' Daughter,6.7,74000,1h 18m,Action
The Lost Tiger,7.9,45000,1h 30m,Action
Bohurupi,8.3,0,2h 35m,Action
The Epidemic,5.7,72000,1h 35m,Action
The Unbreakable Bunch,7.2,26000,R,Action
12 Gaun,6.4,883000,2h 27m,Action
Fyre Rises,6.5,322000,1h 50m,Action
Bhaje Vaayu Vegam,6.1,555000,2h 16m,Action
Shark Island,3.2,115000,1h 21m,Action
Telekinesis,5.9,60000,1h 46m,Action
Buddy,3.8,346000,2h 17m,Action
Die Chaosschwestern und Pinguin Paul,5.7,67000,1h 40m,Action
Memes & Nightmares,5.7,85000,1h 21m,Action
Zebra,7.2,0,2h 44m,Action
Camp Blood: Clown Shark,3.3,87000,1h 10m,Action
Jorge da Capadócia,6.4,131000,1h 59m,Action
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,7.0,20000,1h 30m,Action
Turbo,5.9,0,2h 35m,Action
Captain Miller,6.5,0,2h 37m,Action
Where Is Gilgamesh?,9.0,606000,1h 30m,Action
Mazhai Pidikatha Manithan,4.5,424000,2h 13m,Action
Game On,5.3,0,2h 20m,Action
Hitler,5.2,305000,2h 8m,Action
Por,5.1,615000,2h 34m,Action
Prepare to Die,4.6,234000,1h 33m,Action
Red vs. Blue: Restoration,5.6,137000,1h 25m,Action
Tòkunbò,3.9,296000,1h 53m,Action
Sucha Soorma,6.4,918000,2h 16m,Action
Mummy Shark,2.0,178000,1h 6m,Action
Buying Time,6.1,413000,1h 24m,Action
Ship of the Damned,2.8,298000,1h 28m,Action
Bull Shark 2,2.9,159000,1h 15m,Action
Ghosts of Red Ridge,3.3,158000,1h 21m,Action
Taklee Genesis x Worlds Collide,5.4,409000,2h 26m,Action
Bastar: The Naxal Story,6.4,0,2h 4m,Action
The Mick and the Trick,4.9,76000,1h 36m,Action
Mission: Chapter 1,5.9,0,2h 24m,Action
Ameena,6.4,19000,1h 47m,Action
Spirit Riser,6.7,33000,1h 38m,Action
Touchdown,6.8,14000,1h 18m,Action
Speed 220,6.8,0,1h 54m,Action
Echo 8,3.9,199000,1h 36m,Action
The Desperate Chase,5.5,60000,1h 50m,Action
The Omicron Killer,2.9,595000,1h 38m,Action
Sayen: The Huntress,4.4,254000,1h 28m,Action
Agastya - Chapter 1,6.9,597000,2h 48m,Action
Matka,4.7,585000,2h 36m,Action
Gangs of Godavari,5.0,909000,2h 45m,Action
Ame no naka no yokujô,5.9,75000,2h 12m,Action
Losing Lerato 2,9.1,34000,1h 36m,Action
Kung Fu Games,3.3,381000,1h 38m,Action
Diabel,5.1,248000,1h 48m,Action
Shu Si Yi Bo,6.7,33000,1h 31m,Action
Guy Manley: Super Spy,4.4,117000,1h 32m,Action
Ballistic,2.2,161000,1h 35m,Action
The Circuit 4: Faith Fighter,4.3,89000,1h 30m,Action
I Am What I Am 2,7.5,203000,2h 14m,Action
DNA,5.1,210000,2h 36m,Action
The Last Chainsaw Massacre,3.8,41000,1h 15m,Action
Vixen,5.9,71000,1h 28m,Action
Young Lion of the West,5.2,108000,1h 33m,Action
Sunfall,2.3,37000,1h 14m,Action
Onsen shâku,5.9,32000,1h 10m,Action
Panjab Files,8.2,20000,1h 57m,Action
Mathu Vadalara 2,7.0,0,2h 19m,Action
Clone Cops,7.4,195000,1h 36m,Action
Saindhav,5.1,0,2h 18m,Action
Blade of Fury,6.1,125000,1h 30m,Action
Jathara,7.8,0,2h 9m,Action
How to Make a Werewolf,5.9,139000,16+,Action
Mutant,4.5,59000,1h 30m,Action
High Forces,5.7,528000,1h 59m,Action
Bonus Trip,4.5,226000,1h 53m,Action
Formed Police Unit,4.6,477000,2h,Action
Sous écrous,5.4,35000,1h 51m,Action
Tokusou Sentai Dekaranger 20th: Fireball Booster,7.0,33000,50m,Action
The Infallibles,4.8,752000,1h 39m,Action
Dange,5.3,794000,2h 34m,Action
Transformers Prime: Galavatron's Revenge,3.7,9000,1h 44m,Action
Raju Gari Ammayi Naidu Gari Abbayi,8.2,0,2h 38m,Action
Kill Craft,2.4,365000,1h 39m,Action
24 Hours to D-Day,4.6,36000,1h 23m,Action
Rebel,3.1,65000,1h 40m,Action
Thundu,5.0,905000,2h 5m,Action
The Grey Men,6.4,70000,1h 37m,Action
Marni: The Story of Wewe Gombel,5.9,212000,1h 59m,Action
The Wild Blade of Strangers,6.2,113000,1h 42m,Action
Oru Anveshanathinte Thudakkam,7.1,830000,3h 1m,Action
Black Storm,6.6,64000,1h 37m,Action
Dragon Ball Z Kai,8.5,71000,1h 22m,Action
Bhairadevi,8.7,49000,2h 14m,Action
The Miranda Brothers,4.4,190000,1h 39m,Action
Ape X Mecha Ape: New World Order,2.8,135000,1h 27m,Action
Jithender Reddy,7.5,0,2h 16m,Action
Kali,5.1,418000,1h 36m,Action
Shekko,6.0,562000,2h,Action
In Tenebras: Into the Darkness,3.3,174000,1h 30m,Action
Indrani: Epic-1 Dharam vs Karam,7.6,0,2h 37m,Action
Dreams,7.6,8000,1h 46m,Action
Karma,4.5,17000,1h 51m,Action
Sector 17,5.5,0,2h 26m,Action
Gam Gam Ganesha,5.3,310000,2h 20m,Action
Serra das Almas,6.3,10000,2h,Action
Devaki Nandana Vasudeva,6.5,0,2h 8m,Action
Desperado,5.9,144000,1h 40m,Action
Athhoi,8.0,134000,2h 38m,Action
Kadakan,4.0,112000,2h 8m,Action
Gold Raiders,2.0,183000,1h 28m,Action
Soodhu Kavvum 2: Naatum Naatu Makkalum,3.7,202000,2h 9m,Action
Bandaa Singh Chaudhary,6.3,0,1h 53m,Action
Texas Twister,2.5,158000,1h 28m,Action
Captain Avispa,5.8,176000,1h 36m,Action
Kamen Rider 555 20th: Paradise Regained,5.9,142000,1h 5m,Action
Death Game,6.3,24000,1h 28m,Action
Honeko Akabane's Bodyguards,5.9,40000,1h 57m,Action
Saint Young Men: Holy Men vs Demon Army,3.0,13000,1h 33m,Action
Bond of Justice: Kizuna Part I - Encounter,6.2,18000,1h 32m,Action
Hell City,9.1,27000,1h 30m,Action
Next to Us,4.9,222000,2h 5m,Action
The Vampire and the Vigilante,3.6,51000,1h 15m,Action
Rang De Basanti,8.8,145000,2h 54m,Action
Polar,4.4,29000,1h 16m,Action
Love You as the World Ends Final,6.4,37000,1h 55m,Action
The Alexandrian,3.8,254000,1h 44m,Action
Shadows of Betrayal: Chronicles of Ian Blair,7.3,12000,1h 5m,Action
Hiranya,5.6,20000,2h 18m,Action
London Gangsters,4.3,11000,1h 44m,Action
SCP: The Infinite Mission,6.0,32000,16+,Action
Too Little Too Late,5.5,8000,1h 6m,Action
Lisabi: The Uprising,6.1,125000,1h 47m,Action
Uninvited,6.5,76000,1h 33m,Action
Türkler Çildirmis Olmali 2: Mavi Vatan,2.2,157000,1h 40m,Action
Fuuto PI: Portrait of Kamen Rider Skull,7.5,42000,1h 22m,Action
Dark Fusion,8.5,235000,1h 30m,Action
Neon Fear,5.8,548000,40m,Action
Reloaded 2,7.7,0,45m,Action
The Evil Three,6.7,989000,30m,Action
Sumaho o otoshita dake na no ni: Saishusho Final Hacking Game,7.4,20000,1h 56m,Action
Hrashwo Deergha,8.0,82000,2h 30m,Action
The Slave and the Sorcerer,6.7,40000,1h 26m,Action
Revenge,1.5,41000,2h 7m,Action
Gone with the Dead,4.4,47000,1h 36m,Action
Anchakkallakokkan,6.6,0,2h 6m,Action
Megdan: Between Water and Fire,5.4,723000,1h 46m,Action
Chasing Raine,2.3,187000,1h 41m,Action
Pottel,8.2,0,2h 28m,Action
Marine Drive,9.5,50000,1h 45m,Action
